STATE,DISTRICT,CROP,YEAR,PRODUCTION_TONNES,AREA,SOURCE_URL
ANDHRA PRADESH,ANANTAPUR,2001,2001,19232.0,1165.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,324.0,2496.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,12405.0,5124.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,95609.0,32878.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,627.0,1434.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,33580.0,51610.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,176.0,487.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,1.0,5.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,9.0,27.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,168.0,108.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,50145.0,47894.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,29192.0,18773.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,226.0,417.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,17446.0,15170.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,1.0,5.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,2893.0,447.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,12.0,40.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,8465.0,380.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,1.0,1.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,725.0,544.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,108906.0,38119.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,528.0,3768.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,1.0,2.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,86.0,127.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,213.0,307.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,430.0,257.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,462.0,1582.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,3053700.0,851.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,1119.0,4741.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,42470.0,490.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,411.0,31.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,111.0,111.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2001,2001,40.0,8.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,6557.0,33454.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,581.0,1925.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,416.0,2050.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,7144.0,7638.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,6128.0,2737.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,259953.0,732262.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,140.0,947.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,4545.0,2906.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,100.0,1000.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,3431.0,3541.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,174.0,1150.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,8432.0,776.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,47.0,490.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,12140.0,5157.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,66329.0,29066.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,180.0,919.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,0.0,51.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,22149.0,60319.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,2.0,32.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,39.0,129.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,161.0,83.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,20186.0,54264.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,18651.0,17529.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,688.0,1859.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,11497.0,12676.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,2.0,8.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,8933.0,1288.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,1.0,4.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,7192.0,401.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,517.0,417.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,20462.0,10960.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,340.0,2594.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,2.0,10.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,236.0,408.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,333.0,362.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,379.0,263.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,1006.0,19.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,5.0,1.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,938.0,126.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,10162.0,1026.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,4000.0,788.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,3691149.0,869.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,481.0,3914.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,0.0,18.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,2075.0,111.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,26176.0,3968.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,112541.0,13767.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,0.0,132.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,1552.0,2418.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,0.0,1767.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,201409.0,1544.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,62789.0,1207.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,17.0,2.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,22481.0,329.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,540.0,50.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,90.0,51.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2002,2002,16627.0,3356.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,6959.0,41178.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,378.0,2280.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,805.0,1927.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,4262.0,4212.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,10702.0,2920.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,187862.0,670935.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,54.0,492.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,30830.0,12487.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,229.0,1245.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,10718.0,6246.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,662.0,1216.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,13250.0,846.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,15.0,340.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,3547.0,3353.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,44891.0,17515.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,83.0,245.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,299.0,1420.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,18.0,16.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,29572.0,74525.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,51.0,82.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,19.0,113.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,190.0,91.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,15438.0,51461.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,19819.0,15060.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,844.0,1560.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,19444.0,21391.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,2.0,7.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,6787.0,1212.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,7.0,22.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,11180.0,535.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,3.0,17.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,986.0,614.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,25463.0,10826.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,11.0,307.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,13.0,70.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,123.0,414.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,189.0,266.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,1302.0,36.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,873.0,101.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,19414.0,1129.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,11959.0,706.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,3285828.0,839.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,610.0,5646.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,0.0,51.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,2048.0,118.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,58337.0,3935.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,224640.0,13441.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,3586.0,3241.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,0.0,1783.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,60038.0,1381.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,83767.0,1466.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,32386.0,454.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,217.0,30.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,25.0,20.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2003,2003,17509.0,2827.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,7893.0,32752.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,403.0,1021.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,923.0,1578.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,7041.0,8933.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,11288.0,3402.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,684543.0,857823.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,121.0,421.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,5693.0,4300.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,10031.0,3495.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,545.0,1464.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,24824.0,1324.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,172.0,1605.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,5860.0,3166.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,85051.0,24335.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,307.0,661.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,691.0,1131.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,34209.0,56819.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,37.0,76.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,24.0,62.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,754.0,155.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,9516.0,42106.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,21736.0,14500.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,30.0,226.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,14269.0,11871.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,4.0,34.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,25822.0,3572.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,1.0,3.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,4830.0,234.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,897.0,397.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,21622.0,9240.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,10.0,186.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,17.0,36.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,9530.0,27228.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,88.0,393.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,16897.0,324.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,6413350.0,837.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,290.0,2439.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,20.0,2.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,34072.0,400.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,68.0,33.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,53.0,49.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2004,2004,36.0,4.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,23704.0,35013.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,1888.0,993.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,1521.0,2081.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,3450.0,3295.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,6175.0,2178.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
ANDHRA PRADESH,ANANTAPUR,2005,2005,362213.0,877029.0,https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de
